Sex,Age,Height,Weight,NOC,Games,Sport,Medal
M,28.0,183.0,78.0,ESP,1988 Summer,Athletics,No_Medal
M,19.0,185.0,75.0,CRO,2016 Summer,Tennis,No_Medal
M,19.0,172.0,67.0,AUS,1992 Summer,Football,No_Medal
M,23.0,172.0,67.0,AUS,1996 Summer,Football,No_Medal
M,21.0,181.0,73.0,ESP,1996 Summer,Football,No_Medal
M,23.0,185.0,69.0,GBR,2012 Summer,Football,No_Medal
M,19.0,182.0,86.0,ARG,1960 Summer,Boxing,No_Medal
M,27.0,165.0,57.0,GBR,2004 Summer,Rowing,No_Medal
M,25.0,180.0,96.0,USA,2004 Summer,Wrestling,No_Medal
F,23.0,165.0,57.0,CAN,1984 Summer,Fencing,No_Medal
F,27.0,165.0,57.0,CAN,1988 Summer,Fencing,No_Medal
M,41.0,178.0,85.5,CAN,2008 Summer,Baseball,No_Medal
M,27.0,184.0,80.0,SUI,1980 Summer,Sailing,No_Medal
M,21.0,186.0,78.0,ITA,1960 Summer,Athletics,No_Medal
M,25.0,186.0,78.0,ITA,1964 Summer,Athletics,No_Medal
M,29.0,186.0,78.0,ITA,1968 Summer,Athletics,No_Medal
M,20.0,183.0,92.0,NCA,1976 Summer,Judo,No_Medal
M,20.0,183.0,92.0,NCA,1976 Summer,Judo,No_Medal
M,24.0,191.0,95.0,ROU,2004 Summer,Rowing,No_Medal
M,27.0,171.0,67.0,CHI,1960 Summer,Boxing,No_Medal
F,23.0,160.0,118.0,PER,2008 Summer,Weightlifting,No_Medal
M,37.0,175.0,80.0,PER,1956 Summer,Shooting,No_Medal
M,41.0,175.0,80.0,PER,1960 Summer,Shooting,No_Medal
M,45.0,175.0,80.0,PER,1964 Summer,Shooting,No_Medal
F,23.0,162.0,54.0,BOL,2016 Summer,Athletics,No_Medal
M,23.0,178.0,72.0,NED,1964 Summer,Cycling,Bronze
F,33.0,168.0,55.0,NED,2012 Summer,Equestrianism,Silver
F,33.0,168.0,55.0,NED,2012 Summer,Equestrianism,Bronze
F,37.0,168.0,55.0,NED,2016 Summer,Equestrianism,No_Medal
F,37.0,168.0,55.0,NED,2016 Summer,Equestrianism,No_Medal
M,26.0,170.0,65.0,IND,1972 Summer,Hockey,Bronze
M,21.0,180.0,72.0,ANT,1976 Summer,Athletics,No_Medal
M,27.0,198.0,95.0,USA,2012 Summer,Rowing,No_Medal
F,34.0,175.0,81.0,USA,1996 Summer,Softball,Gold
F,38.0,175.0,81.0,USA,2000 Summer,Softball,Gold
F,37.0,176.0,54.0,SLO,2008 Summer,Cycling,No_Medal
M,22.0,182.0,70.0,GBR,1932 Summer,Athletics,Silver
M,26.0,182.0,70.0,GBR,1936 Summer,Athletics,No_Medal
F,18.0,173.0,60.0,FRA,2008 Summer,Tennis,No_Medal
F,18.0,173.0,60.0,FRA,2008 Summer,Tennis,No_Medal
F,22.0,173.0,60.0,FRA,2012 Summer,Tennis,No_Medal
F,22.0,173.0,60.0,FRA,2012 Summer,Tennis,No_Medal
F,26.0,173.0,60.0,FRA,2016 Summer,Tennis,No_Medal
M,21.0,184.0,70.0,BEL,1968 Summer,Shooting,No_Medal
M,25.0,184.0,70.0,BEL,1972 Summer,Shooting,No_Medal
M,25.0,183.0,70.0,ESP,1988 Summer,Athletics,No_Medal
M,28.0,183.0,70.0,ESP,1992 Summer,Athletics,No_Medal
M,28.0,183.0,70.0,ESP,1992 Summer,Athletics,No_Medal
M,30.0,191.0,98.0,GBR,1908 Summer,Water Polo,Gold
M,34.0,191.0,98.0,GBR,1912 Summer,Water Polo,Gold
F,22.0,174.0,66.0,NED,1984 Summer,Rowing,No_Medal
F,22.0,174.0,66.0,NED,1984 Summer,Rowing,Bronze
M,19.0,174.0,60.0,AUS,1984 Summer,Boxing,No_Medal
M,26.0,170.0,59.0,USA,1920 Summer,Athletics,No_Medal
M,25.0,176.0,69.0,FRA,1992 Summer,Athletics,No_Medal
F,17.0,173.0,58.0,ITA,1976 Summer,Swimming,No_Medal
F,17.0,173.0,58.0,ITA,1976 Summer,Swimming,No_Medal
M,26.0,196.0,78.0,BEL,2012 Summer,Cycling,No_Medal
M,22.0,167.0,64.0,FRA,1960 Summer,Sailing,No_Medal
F,23.0,160.0,50.0,ESP,2016 Summer,Sailing,No_Medal
M,44.0,180.0,75.0,FRA,1992 Summer,Equestrianism,No_Medal
M,44.0,180.0,75.0,FRA,1992 Summer,Equestrianism,No_Medal
F,16.0,166.0,56.0,ESP,1968 Summer,Swimming,No_Medal
F,16.0,166.0,56.0,ESP,1968 Summer,Swimming,No_Medal
F,28.0,170.0,60.0,MEX,2008 Summer,Triathlon,No_Medal
M,20.0,195.0,95.0,ITA,1992 Summer,Rowing,Bronze
M,24.0,195.0,95.0,ITA,1996 Summer,Rowing,No_Medal
M,28.0,195.0,95.0,ITA,2000 Summer,Rowing,No_Medal
M,32.0,195.0,95.0,ITA,2004 Summer,Rowing,No_Medal
M,23.0,188.0,83.0,MEX,2004 Summer,Football,No_Medal
M,30.0,188.0,83.0,MEX,2012 Summer,Football,Gold
F,19.0,173.0,54.0,BOL,2016 Summer,Athletics,No_Medal
M,22.0,169.0,61.0,MEX,1964 Summer,Cycling,No_Medal
F,27.0,170.0,70.0,ARG,2008 Summer,Football,No_Medal
M,20.0,188.0,81.0,SWE,1980 Summer,Boxing,No_Medal
M,24.0,188.0,81.0,SWE,1984 Summer,Boxing,No_Medal
M,22.0,178.0,75.0,IRL,1984 Summer,Boxing,No_Medal
M,27.0,177.0,83.0,ITA,1968 Summer,Weightlifting,No_Medal
M,22.0,173.0,64.0,MEX,2012 Summer,Gymnastics,No_Medal
M,22.0,173.0,64.0,MEX,2012 Summer,Gymnastics,No_Medal
M,26.0,173.0,64.0,MEX,2016 Summer,Gymnastics,No_Medal
M,26.0,173.0,64.0,MEX,2016 Summer,Gymnastics,No_Medal
F,23.0,175.0,65.0,ESP,2004 Summer,Synchronized Swimming,No_Medal
F,27.0,175.0,65.0,ESP,2008 Summer,Synchronized Swimming,Silver
M,21.0,168.0,68.0,HON,1968 Summer,Athletics,No_Medal
M,23.0,182.0,77.0,USA,2000 Summer,Football,No_Medal
M,27.0,172.0,58.0,FRA,1988 Summer,Athletics,No_Medal
M,21.0,173.0,80.0,ARG,2016 Summer,Football,No_Medal
M,23.0,159.0,58.0,BRA,2016 Summer,Canoeing,No_Medal
M,26.0,172.0,75.0,URU,2004 Summer,Canoeing,No_Medal
M,26.0,172.0,75.0,URU,2004 Summer,Canoeing,No_Medal
M,19.0,183.0,67.0,CUB,1972 Summer,Boxing,Gold
M,23.0,183.0,67.0,CUB,1976 Summer,Boxing,No_Medal
M,23.0,170.0,65.0,VEN,1984 Summer,Cycling,No_Medal
M,28.0,190.0,81.0,FRA,2016 Summer,Athletics,No_Medal
M,20.0,169.0,70.0,ARG,1996 Summer,Canoeing,No_Medal
M,20.0,169.0,70.0,ARG,1996 Summer,Canoeing,No_Medal
M,24.0,169.0,70.0,ARG,2000 Summer,Canoeing,No_Medal
M,24.0,169.0,70.0,ARG,2000 Summer,Canoeing,No_Medal
M,28.0,169.0,70.0,ARG,2004 Summer,Canoeing,No_Medal
M,28.0,169.0,70.0,ARG,2004 Summer,Canoeing,No_Medal
M,25.0,189.0,100.0,BRA,2008 Summer,Judo,No_Medal
M,29.0,189.0,100.0,BRA,2012 Summer,Judo,No_Medal
M,24.0,173.0,77.0,ARG,2008 Summer,Canoeing,No_Medal
M,24.0,173.0,77.0,ARG,2008 Summer,Canoeing,No_Medal
M,28.0,173.0,77.0,ARG,2012 Summer,Canoeing,No_Medal
F,24.0,180.0,64.0,ARG,2008 Summer,Football,No_Medal
M,22.0,180.0,75.0,CUB,2008 Summer,Boxing,Silver
M,40.0,170.0,76.0,POR,1992 Summer,Sailing,No_Medal
M,39.0,180.0,78.0,POR,1972 Summer,Sailing,No_Medal
M,51.0,180.0,78.0,POR,1984 Summer,Sailing,No_Medal
M,21.0,182.0,77.0,FRA,1972 Summer,Rowing,No_Medal
M,20.0,178.0,72.0,BRA,1980 Summer,Athletics,No_Medal
M,20.0,178.0,72.0,BRA,1980 Summer,Athletics,No_Medal
M,24.0,178.0,72.0,BRA,1984 Summer,Athletics,No_Medal
M,24.0,178.0,72.0,BRA,1984 Summer,Athletics,No_Medal
F,22.0,175.0,61.0,USA,2004 Summer,Swimming,Silver
M,24.0,185.0,93.0,CAN,2008 Summer,Baseball,No_Medal
M,26.0,180.0,70.0,ESP,2000 Summer,Tennis,No_Medal
M,26.0,180.0,70.0,ESP,2000 Summer,Tennis,Bronze
F,37.0,173.0,59.0,USA,2008 Summer,Canoeing,No_Medal
F,19.0,160.0,50.0,USA,1964 Summer,Gymnastics,No_Medal
F,19.0,160.0,50.0,USA,1964 Summer,Gymnastics,No_Medal
F,19.0,160.0,50.0,USA,1964 Summer,Gymnastics,No_Medal
F,19.0,160.0,50.0,USA,1964 Summer,Gymnastics,No_Medal
F,19.0,160.0,50.0,USA,1964 Summer,Gymnastics,No_Medal
F,19.0,160.0,50.0,USA,1964 Summer,Gymnastics,No_Medal
F,23.0,166.0,48.0,AUS,2008 Summer,Athletics,No_Medal
F,34.0,157.0,54.0,NZL,2000 Summer,Shooting,No_Medal
F,34.0,157.0,54.0,NZL,2000 Summer,Shooting,No_Medal
F,20.0,163.0,55.0,USA,1972 Winter,Alpine Skiing,Bronze
F,20.0,163.0,55.0,USA,1972 Winter,Alpine Skiing,No_Medal
M,26.0,190.0,87.0,ITA,2000 Summer,Volleyball,Bronze
M,34.0,190.0,87.0,ITA,2008 Summer,Volleyball,No_Medal
M,23.0,174.0,68.0,ITA,1948 Summer,Athletics,No_Medal
M,35.0,174.0,68.0,ITA,1960 Summer,Athletics,No_Medal
F,24.0,170.0,57.0,ITA,2000 Summer,Taekwondo,No_Medal
F,28.0,170.0,57.0,ITA,2004 Summer,Taekwondo,No_Medal
F,13.0,157.0,45.0,CAN,1976 Summer,Swimming,No_Medal
F,13.0,157.0,45.0,CAN,1976 Summer,Swimming,Bronze
F,26.0,165.0,59.0,ITA,2004 Summer,Modern Pentathlon,No_Medal
F,30.0,165.0,59.0,ITA,2008 Summer,Modern Pentathlon,No_Medal
M,24.0,170.0,57.0,USA,1976 Summer,Wrestling,No_Medal
M,22.0,195.0,109.0,USA,1928 Summer,Athletics,Bronze
F,18.0,167.0,60.0,CAN,1968 Summer,Swimming,Bronze
F,18.0,167.0,60.0,CAN,1968 Summer,Swimming,No_Medal
F,18.0,167.0,60.0,CAN,1968 Summer,Swimming,No_Medal
F,22.0,167.0,60.0,CAN,1972 Summer,Swimming,No_Medal
F,22.0,167.0,60.0,CAN,1972 Summer,Swimming,No_Medal
M,31.0,183.0,91.0,CAN,1998 Winter,Ice Hockey,No_Medal
F,19.0,175.0,67.0,CAN,1976 Summer,Rowing,No_Medal
F,27.0,175.0,67.0,CAN,1984 Summer,Rowing,No_Medal
M,31.0,180.0,86.0,ESP,1980 Summer,Rowing,No_Medal
F,26.0,173.0,56.0,ITA,2004 Summer,Triathlon,No_Medal
M,24.0,180.0,71.0,FRA,1976 Summer,Modern Pentathlon,No_Medal
M,24.0,180.0,71.0,FRA,1976 Summer,Modern Pentathlon,No_Medal
M,28.0,180.0,71.0,FRA,1980 Summer,Modern Pentathlon,No_Medal
M,28.0,180.0,71.0,FRA,1980 Summer,Modern Pentathlon,No_Medal
M,25.0,171.0,67.0,ESP,1992 Summer,Baseball,No_Medal
M,22.0,176.0,85.0,ARG,1960 Summer,Cycling,No_Medal
M,19.0,170.0,63.0,CHI,1960 Winter,Alpine Skiing,No_Medal
M,19.0,170.0,63.0,CHI,1960 Winter,Alpine Skiing,No_Medal
M,19.0,170.0,63.0,CHI,1960 Winter,Alpine Skiing,No_Medal
M,23.0,170.0,63.0,CHI,1964 Winter,Alpine Skiing,No_Medal
M,23.0,170.0,63.0,CHI,1964 Winter,Alpine Skiing,No_Medal
M,23.0,171.0,70.0,MEX,2012 Summer,Football,Gold
M,23.0,166.0,65.0,ESP,2000 Summer,Gymnastics,No_Medal
M,23.0,166.0,65.0,ESP,2000 Summer,Gymnastics,No_Medal
M,23.0,166.0,65.0,ESP,2000 Summer,Gymnastics,No_Medal
M,23.0,166.0,65.0,ESP,2000 Summer,Gymnastics,No_Medal
M,23.0,166.0,65.0,ESP,2000 Summer,Gymnastics,No_Medal
M,23.0,166.0,65.0,ESP,2000 Summer,Gymnastics,No_Medal
M,23.0,166.0,65.0,ESP,2000 Summer,Gymnastics,No_Medal
M,23.0,166.0,65.0,ESP,2000 Summer,Gymnastics,No_Medal
M,28.0,175.0,76.0,USA,1976 Summer,Rowing,No_Medal
M,25.0,181.0,80.0,ESP,2008 Summer,Hockey,Silver
M,29.0,181.0,80.0,ESP,2012 Summer,Hockey,No_Medal
M,33.0,181.0,80.0,ESP,2016 Summer,Hockey,No_Medal
M,29.0,187.0,73.0,CHI,1988 Summer,Modern Pentathlon,No_Medal
M,29.0,187.0,73.0,CHI,1988 Summer,Modern Pentathlon,No_Medal
F,34.0,163.0,50.0,SUI,2004 Summer,Equestrianism,No_Medal
M,22.0,170.0,55.0,NCA,2012 Summer,Athletics,No_Medal
M,26.0,178.0,90.0,BOL,1988 Summer,Weightlifting,No_Medal
F,21.0,170.0,62.0,BRA,2000 Summer,Tennis,No_Medal
M,20.0,175.0,66.0,PHI,1960 Summer,Swimming,No_Medal
M,20.0,175.0,66.0,PHI,1960 Summer,Swimming,No_Medal
M,21.0,178.0,75.0,ARG,1984 Summer,Boxing,No_Medal
F,20.0,186.0,80.0,FRA,1992 Summer,Rowing,No_Medal
F,24.0,186.0,80.0,FRA,1996 Summer,Rowing,Bronze
M,25.0,185.0,97.0,CUB,2012 Summer,Wrestling,No_Medal
M,29.0,185.0,97.0,CUB,2016 Summer,Wrestling,No_Medal
M,25.0,187.0,90.0,MEX,2008 Summer,Canoeing,No_Medal
M,25.0,187.0,90.0,MEX,2008 Summer,Canoeing,No_Medal
M,27.0,180.0,70.0,ARG,2000 Summer,Athletics,No_Medal
M,25.0,170.0,72.0,ARG,1948 Summer,Cycling,No_Medal
M,29.0,170.0,72.0,ARG,1952 Summer,Cycling,No_Medal
M,22.0,180.0,79.0,USA,1952 Summer,Cycling,No_Medal
M,27.0,180.0,79.0,USA,1956 Summer,Cycling,No_Medal
M,30.0,180.0,79.0,USA,1960 Summer,Cycling,No_Medal
M,22.0,177.0,68.0,GER,1928 Summer,Athletics,No_Medal
M,22.0,177.0,68.0,GER,1928 Summer,Athletics,Silver
M,23.0,181.0,76.0,FRA,1972 Summer,Athletics,No_Medal
M,27.0,181.0,76.0,FRA,1976 Summer,Athletics,No_Medal
F,26.0,167.0,60.0,CUB,1980 Summer,Basketball,No_Medal
M,24.0,190.0,84.0,ROU,1992 Summer,Tennis,No_Medal
F,26.0,173.0,79.0,USA,2008 Summer,Athletics,No_Medal
F,30.0,173.0,79.0,USA,2012 Summer,Athletics,No_Medal
M,20.0,162.0,54.0,FRA,1968 Summer,Boxing,No_Medal
M,24.0,162.0,54.0,FRA,1972 Summer,Boxing,No_Medal
M,28.0,162.0,54.0,FRA,1976 Summer,Boxing,No_Medal
M,33.0,156.0,68.0,ITA,1952 Summer,Sailing,No_Medal
M,37.0,156.0,68.0,ITA,1956 Summer,Sailing,No_Medal
M,41.0,156.0,68.0,ITA,1960 Summer,Sailing,Bronze
M,25.0,180.0,66.0,USA,2000 Summer,Athletics,No_Medal
M,26.0,176.0,72.0,YUG,1948 Summer,Athletics,No_Medal
M,19.0,209.0,94.0,YUG,1968 Summer,Basketball,Silver
M,23.0,209.0,94.0,YUG,1972 Summer,Basketball,No_Medal
M,27.0,209.0,94.0,YUG,1976 Summer,Basketball,Silver
M,31.0,209.0,94.0,YUG,1980 Summer,Basketball,Gold
M,22.0,178.0,69.0,BIH,2006 Winter,Biathlon,No_Medal
M,22.0,178.0,69.0,BIH,2006 Winter,Biathlon,No_Medal
M,20.0,176.0,67.0,YUG,1984 Winter,Biathlon,No_Medal
M,28.0,176.0,67.0,YUG,1992 Winter,Biathlon,No_Medal
M,28.0,176.0,67.0,YUG,1992 Winter,Biathlon,No_Medal
M,28.0,176.0,67.0,YUG,1992 Winter,Biathlon,No_Medal
M,17.0,179.0,73.0,MEX,1976 Summer,Football,No_Medal
F,28.0,170.0,74.0,ITA,2000 Summer,Athletics,No_Medal
F,32.0,170.0,74.0,ITA,2004 Summer,Athletics,No_Medal
M,22.0,180.0,78.0,ROU,1972 Summer,Handball,Bronze
M,26.0,180.0,78.0,ROU,1976 Summer,Handball,Silver
M,30.0,180.0,78.0,ROU,1980 Summer,Handball,Bronze
M,23.0,180.0,82.0,ROU,1960 Summer,Cycling,No_Medal
M,23.0,180.0,82.0,ROU,1960 Summer,Cycling,No_Medal
M,27.0,180.0,82.0,ROU,1964 Summer,Cycling,No_Medal
M,27.0,180.0,82.0,ROU,1964 Summer,Cycling,No_Medal
M,23.0,155.0,48.0,ROU,1976 Summer,Boxing,No_Medal
M,26.0,167.0,75.0,NGR,1980 Summer,Weightlifting,No_Medal
M,25.0,180.0,76.0,ITA,1968 Summer,Basketball,No_Medal
M,21.0,174.0,64.0,ROU,1972 Summer,Modern Pentathlon,No_Medal
M,21.0,174.0,64.0,ROU,1972 Summer,Modern Pentathlon,No_Medal
M,22.0,176.0,76.0,FRA,2002 Winter,Snowboarding,No_Medal
M,29.0,176.0,76.0,ROU,1972 Summer,Canoeing,No_Medal
F,21.0,173.0,55.0,CAN,2012 Summer,Rhythmic Gymnastics,No_Medal
M,17.0,183.0,84.0,ESP,1960 Summer,Swimming,No_Medal
M,19.0,180.0,80.0,AUS,1992 Winter,Freestyle Skiing,No_Medal
M,21.0,180.0,80.0,AUS,1994 Winter,Freestyle Skiing,No_Medal
M,25.0,180.0,80.0,AUS,1998 Winter,Freestyle Skiing,No_Medal
M,29.0,180.0,80.0,AUS,2002 Winter,Freestyle Skiing,No_Medal
M,21.0,180.0,78.0,ESP,1996 Summer,Tennis,No_Medal
M,25.0,180.0,78.0,ESP,2000 Summer,Tennis,No_Medal
M,25.0,180.0,78.0,ESP,2000 Summer,Tennis,Bronze
M,19.0,182.0,78.0,BRA,1996 Summer,Rowing,No_Medal
M,25.0,192.0,80.0,ANG,2008 Summer,Basketball,No_Medal
M,18.0,180.0,72.0,POR,1988 Summer,Swimming,No_Medal
M,22.0,180.0,72.0,POR,1992 Summer,Swimming,No_Medal
M,22.0,180.0,72.0,POR,1992 Summer,Swimming,No_Medal
M,22.0,175.0,76.0,CUB,1968 Summer,Shooting,No_Medal
M,26.0,175.0,76.0,CUB,1972 Summer,Shooting,No_Medal
M,18.0,183.0,79.0,ESP,1996 Summer,Tennis,No_Medal
F,18.0,156.0,46.0,BRA,1980 Summer,Gymnastics,No_Medal
F,18.0,156.0,46.0,BRA,1980 Summer,Gymnastics,No_Medal
F,18.0,156.0,46.0,BRA,1980 Summer,Gymnastics,No_Medal
F,18.0,156.0,46.0,BRA,1980 Summer,Gymnastics,No_Medal
F,18.0,156.0,46.0,BRA,1980 Summer,Gymnastics,No_Medal
M,22.0,176.0,100.0,ARG,2000 Summer,Judo,No_Medal
M,26.0,176.0,100.0,ARG,2004 Summer,Judo,No_Medal
M,30.0,176.0,100.0,ARG,2008 Summer,Judo,No_Medal
M,26.0,175.0,83.0,ITA,1998 Winter,Bobsleigh,No_Medal
M,26.0,175.0,83.0,ITA,1998 Winter,Bobsleigh,No_Medal
M,19.0,181.0,78.0,POR,2004 Summer,Swimming,No_Medal
M,23.0,181.0,78.0,POR,2008 Summer,Swimming,No_Medal
F,21.0,155.0,54.0,ITA,1960 Summer,Gymnastics,No_Medal
F,21.0,155.0,54.0,ITA,1960 Summer,Gymnastics,No_Medal
F,21.0,155.0,54.0,ITA,1960 Summer,Gymnastics,No_Medal
F,21.0,155.0,54.0,ITA,1960 Summer,Gymnastics,No_Medal
F,21.0,155.0,54.0,ITA,1960 Summer,Gymnastics,No_Medal
F,21.0,155.0,54.0,ITA,1960 Summer,Gymnastics,No_Medal
M,28.0,185.0,90.0,ITA,2014 Winter,Bobsleigh,No_Medal
M,22.0,187.0,94.0,URU,1952 Summer,Basketball,Bronze
M,27.0,187.0,94.0,URU,1956 Summer,Basketball,Bronze
M,31.0,187.0,94.0,URU,1960 Summer,Basketball,No_Medal
F,35.0,173.0,60.0,BRA,2016 Summer,Athletics,No_Medal
M,35.0,182.0,100.0,POR,2000 Summer,Shooting,No_Medal
M,35.0,182.0,100.0,POR,2000 Summer,Shooting,No_Medal
M,39.0,182.0,100.0,POR,2004 Summer,Shooting,No_Medal
M,39.0,182.0,100.0,POR,2004 Summer,Shooting,No_Medal
M,43.0,182.0,100.0,POR,2008 Summer,Shooting,No_Medal
M,43.0,182.0,100.0,POR,2008 Summer,Shooting,No_Medal
M,47.0,182.0,100.0,POR,2012 Summer,Shooting,No_Medal
M,47.0,182.0,100.0,POR,2012 Summer,Shooting,No_Medal
M,51.0,182.0,100.0,POR,2016 Summer,Shooting,No_Medal
M,51.0,182.0,100.0,POR,2016 Summer,Shooting,No_Medal
M,43.0,170.0,64.0,POR,2004 Summer,Athletics,No_Medal
M,32.0,182.0,85.0,POR,2016 Summer,Sailing,No_Medal
F,21.0,170.0,63.0,BRA,2004 Summer,Athletics,No_Medal
F,25.0,170.0,63.0,BRA,2008 Summer,Athletics,No_Medal
F,29.0,170.0,63.0,BRA,2012 Summer,Athletics,No_Medal
F,33.0,170.0,63.0,BRA,2016 Summer,Athletics,No_Medal
F,33.0,170.0,63.0,BRA,2016 Summer,Athletics,No_Medal
F,30.0,180.0,67.0,BRA,2012 Summer,Rowing,No_Medal
M,19.0,188.0,76.0,CUB,1976 Summer,Water Polo,No_Medal
M,23.0,188.0,76.0,CUB,1980 Summer,Water Polo,No_Medal
M,23.0,196.0,94.0,BRA,2000 Summer,Swimming,No_Medal
M,23.0,196.0,94.0,BRA,2000 Summer,Swimming,No_Medal
M,30.0,190.0,87.0,ANG,2008 Summer,Basketball,No_Medal
M,23.0,173.0,74.0,ARG,1976 Summer,Hockey,No_Medal
F,18.0,177.0,76.0,CUB,1992 Summer,Volleyball,Gold
F,22.0,177.0,76.0,CUB,1996 Summer,Volleyball,Gold
F,27.0,177.0,76.0,CUB,2000 Summer,Volleyball,Gold
F,19.0,180.0,69.0,ESP,2008 Summer,Swimming,No_Medal
F,19.0,180.0,69.0,ESP,2008 Summer,Swimming,No_Medal
F,23.0,180.0,69.0,ESP,2012 Summer,Swimming,No_Medal
F,23.0,180.0,69.0,ESP,2012 Summer,Swimming,No_Medal
F,23.0,180.0,69.0,ESP,2012 Summer,Swimming,No_Medal
F,23.0,180.0,69.0,ESP,2012 Summer,Swimming,No_Medal
F,27.0,180.0,69.0,ESP,2016 Summer,Swimming,No_Medal
F,27.0,180.0,69.0,ESP,2016 Summer,Swimming,No_Medal
F,27.0,180.0,69.0,ESP,2016 Summer,Swimming,No_Medal
F,27.0,180.0,69.0,ESP,2016 Summer,Swimming,No_Medal
M,24.0,177.0,107.0,POR,1996 Summer,Sailing,No_Medal
M,22.0,181.0,75.0,AUS,1994 Winter,Freestyle Skiing,No_Medal
F,25.0,176.0,63.0,BRA,2016 Summer,Fencing,No_Medal
F,25.0,176.0,63.0,BRA,2016 Summer,Fencing,No_Medal
M,23.0,183.0,80.0,POR,2004 Summer,Football,No_Medal
F,19.0,170.0,65.0,ESP,1984 Summer,Synchronized Swimming,No_Medal
M,25.0,183.0,68.0,POR,2012 Summer,Cycling,No_Medal
M,29.0,183.0,68.0,POR,2016 Summer,Cycling,No_Medal
M,21.0,164.0,53.0,ITA,2014 Winter,Nordic Combined,No_Medal
M,21.0,164.0,53.0,ITA,2014 Winter,Nordic Combined,No_Medal
F,28.0,179.0,64.0,CUB,1992 Summer,Athletics,No_Medal
F,31.0,178.0,63.0,POR,2016 Summer,Athletics,No_Medal
M,31.0,185.0,82.0,ANG,2004 Summer,Basketball,No_Medal
F,18.0,172.0,68.0,ROU,1988 Summer,Swimming,No_Medal
F,18.0,172.0,68.0,ROU,1988 Summer,Swimming,No_Medal
F,31.0,188.0,80.0,ITA,2012 Summer,Volleyball,No_Medal
M,31.0,178.0,66.0,ITA,1972 Summer,Equestrianism,No_Medal
M,31.0,178.0,66.0,ITA,1972 Summer,Equestrianism,No_Medal
M,47.0,178.0,66.0,ITA,1988 Summer,Equestrianism,No_Medal
M,47.0,178.0,66.0,ITA,1988 Summer,Equestrianism,No_Medal
M,30.0,178.0,72.0,ITA,1988 Summer,Table Tennis,No_Medal
M,23.0,152.0,50.0,ITA,1996 Summer,Wrestling,No_Medal
M,26.0,189.0,90.0,ESP,1976 Summer,Sailing,No_Medal
M,31.0,182.0,103.0,ESP,1976 Summer,Sailing,No_Medal
M,43.0,182.0,103.0,ESP,1988 Summer,Sailing,No_Medal
F,21.0,172.0,64.0,ITA,2006 Winter,Alpine Skiing,No_Medal
F,25.0,172.0,64.0,ITA,2010 Winter,Alpine Skiing,No_Medal
F,29.0,172.0,64.0,ITA,2014 Winter,Alpine Skiing,No_Medal
M,24.0,201.0,95.0,ROU,2016 Summer,Swimming,No_Medal
M,24.0,180.0,79.0,FRA,1948 Summer,Cycling,Gold
M,17.0,175.0,75.0,MEX,1976 Summer,Water Polo,No_Medal
M,25.0,186.0,81.0,ROU,1964 Summer,Volleyball,No_Medal
M,23.0,170.0,69.0,ROU,1976 Winter,Ice Hockey,No_Medal
M,27.0,170.0,69.0,ROU,1980 Winter,Ice Hockey,No_Medal
M,23.0,188.0,84.0,USA,1952 Summer,Rowing,No_Medal
M,27.0,188.0,84.0,USA,1956 Summer,Rowing,Silver
M,25.0,178.0,73.0,USA,1920 Summer,Rowing,Gold
M,29.0,178.0,73.0,USA,1924 Summer,Rowing,Gold
M,33.0,178.0,73.0,USA,1928 Summer,Rowing,Gold
M,35.0,178.0,66.0,USA,2000 Summer,Equestrianism,No_Medal
M,21.0,195.0,116.0,IRL,1992 Summer,Athletics,No_Medal
M,34.0,172.0,78.0,NED,1980 Summer,Sailing,No_Medal
F,21.0,176.0,65.0,NZL,2004 Summer,Swimming,No_Medal
F,21.0,176.0,65.0,NZL,2004 Summer,Swimming,No_Medal
F,25.0,176.0,65.0,NZL,2008 Summer,Swimming,No_Medal
M,21.0,188.0,65.0,NED,2004 Summer,Sailing,No_Medal
M,25.0,188.0,65.0,NED,2008 Summer,Sailing,No_Medal
M,29.0,188.0,65.0,NED,2012 Summer,Sailing,No_Medal
M,25.0,183.0,61.0,NED,2004 Summer,Sailing,No_Medal
M,29.0,183.0,61.0,NED,2008 Summer,Sailing,No_Medal
M,33.0,183.0,61.0,NED,2012 Summer,Sailing,No_Medal
M,22.0,175.0,74.0,NED,1964 Summer,Hockey,No_Medal
M,26.0,185.0,90.0,FRA,2014 Winter,Bobsleigh,No_Medal
M,26.0,185.0,90.0,FRA,2014 Winter,Bobsleigh,No_Medal
M,30.0,167.0,55.0,USA,1956 Summer,Athletics,No_Medal
F,27.0,182.0,84.0,AUS,1992 Summer,Athletics,Bronze
F,31.0,182.0,84.0,AUS,1996 Summer,Athletics,No_Medal
F,35.0,182.0,84.0,AUS,2000 Summer,Athletics,No_Medal
F,21.0,162.0,50.0,USA,1984 Summer,Synchronized Swimming,No_Medal
F,21.0,162.0,50.0,USA,1984 Summer,Synchronized Swimming,Gold
F,24.0,167.0,60.0,USA,1988 Summer,Hockey,No_Medal
M,23.0,181.0,69.0,IRL,2000 Summer,Athletics,No_Medal
M,31.0,181.0,69.0,IRL,2008 Summer,Athletics,No_Medal
M,22.0,184.0,87.0,POR,1996 Summer,Football,No_Medal
F,22.0,164.0,61.0,RSA,2012 Summer,Hockey,No_Medal
